userIDs,implementation,Line_ID,ChatGroup,content,group_id,RoleName,roomName,m_experimental_testing,m_making_design_choices,m_asking_questions,j_customer_consultants_requests,j_performance_parameters_requirements,j_communication,OutcomeScore,wordCount
63,c,3967,PAM,Thanks for participating in the team meeting. Don't forget to submit your write-up to Alex.,5,Mentor,Reflection team discussion of surfactants,0,0,0,0,0,0,4,15
82,c,3968,PAM,Is there any way to edit your notebook after you've submitted it?,5,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,4,12
82,c,3969,PAM,"Okay, thanks.",5,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,2
63,c,3970,PAM,"At Nephrotex, we have internal consultants who are experts in their fields.",5,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,12
63,c,3971,PAM,Let me know if you have any questions about their requirements for membrane design.,5,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,14
63,c,3972,PAM,You probably want to check their staff pages for more information too.,5,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,12
63,c,3973,PAM,"Hey everyone, I just posted my write-up of mechanical engineering consultants' requirements during my time as an intern. You can find my write-up in the shared space.",5,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,27
63,c,3974,PAM,Once you've submitted a notebook please assist your teammates who haven't completed the deliverable yet while you wait for the next task. You should also try to complete any outstanding notebooks that still need revisions. Any extra time you have should be spent working on your final presentation. The outline you're expected to follow for your presentations  is located in the resources section of workpro. Now would be a good time to research on the current state of dialysis technology.,5,Mentor,Summarize internal consultant requirements,0,1,0,0,0,0,4,80
82,c,3975,PAM,Does anyone need help with their notebooks?,5,Player,Summarize internal consultant requirements,0,0,1,0,0,0,4,7
63,c,3976,PAM,"Your goal here is to understand how, given a particular material, the different design parameters affect the attributes of the prototype.",5,Mentor,Choose consultants to analyze,0,0,0,0,0,0,4,21
63,c,3977,PAM,Alex wants you to figure out which design choices the different internal consultants will favor assuming we were to use your team's material.,5,Mentor,Choose consultants to analyze,0,0,0,0,0,0,4,23
63,c,3978,PAM,"As an intern, I had to describe how certain inputs influence outputs. I've posted my write-up in the shared space for your reference.",5,Mentor,Choose consultants to analyze,0,0,0,0,0,0,4,23
81,c,3979,PAM,So do we only analyze one consultant each?,5,Player,Choose consultants to analyze,0,0,1,1,0,0,5,8
84,c,3980,PAM,I believe so,5,Player,Choose consultants to analyze,0,0,0,0,0,0,4,3
83,c,3981,PAM,So how are we going to delegate each consultant to each person?,5,Player,Choose consultants to analyze,0,0,1,1,0,0,2,12
84,c,3982,PAM,I'll take Michelle Proctor.,5,Player,Choose consultants to analyze,0,0,0,0,0,0,4,4
84,c,3983,PAM,"Oops, I meant Wayne Anderson, sorry.",5,Player,Choose consultants to analyze,0,0,0,0,0,0,4,6
83,c,3984,PAM,I'll take Alan Duchamp,5,Player,Choose consultants to analyze,0,0,0,0,0,0,2,4
80,c,3985,PAM,I'll do Padma Rao,5,Player,Choose consultants to analyze,0,0,0,0,0,0,4,4
81,c,3986,PAM,I'll do Rudy Hernandez,5,Player,Choose consultants to analyze,0,0,0,0,0,0,5,4
84,c,3987,PAM,"Cody, I'm having issues with finding out these effect the marketability. Are you having any more luck?",5,Player,Choose consultants to analyze,0,0,1,0,0,0,4,17
83,c,3988,PAM,There's 3 models that are in the second link in the email. Should give you some stats on the cost per unit.,5,Player,Choose consultants to analyze,0,1,0,0,0,0,2,22
84,c,3989,PAM,but isn't that just cost isnstead of marketability?,5,Player,Choose consultants to analyze,0,0,1,0,0,0,4,8
83,c,3990,PAM,"True, but that's the only document that I can see that has price of anything on it. The other document just has experimental data.",5,Player,Choose consultants to analyze,0,0,0,0,0,0,2,24
83,c,3991,PAM,"True, but that's the only document that I see has the cost of anything on it. The other document just has experimental data on it.",5,Player,Choose consultants to analyze,0,0,0,0,0,0,2,25
84,c,3992,PAM,Thank you,5,Player,Choose consultants to analyze,0,0,0,0,0,0,4,2
83,c,3993,PAM,You're welcome.,5,Player,Choose consultants to analyze,0,0,0,0,0,0,2,2
63,c,3994,PAM,"Just to be clear, each team member should design 5 prototypes using only PAM materials.",5,Mentor,Individuals design 5 prototypes,0,1,0,0,0,1,4,15
63,c,3995,PAM,"Back in my internship, I had to justify the design decisions I made, and found it a very useful practice. Working for Alex, I know he would like to see a similar style of justification, so I posted an old notebook of mine in the shared space for your reference.",5,Mentor,Individuals design 5 prototypes,0,0,0,0,0,1,4,50
63,c,3996,PAM,"Alex wanted me to inform you of a few things you can do after you submit a notebook. You can help your teammates complete their deliverables, revise incomplete notebooks, or work on your presentation. Your presentation should include everything on the presentation outline, which is located in the resources section of Workpro. You may want to consider doing some research on design challenges about developing a dialyzer.",5,Mentor,Individuals design 5 prototypes,0,1,0,0,0,0,4,67
81,c,3997,PAM,I'm still confused about the prototypes. I re-submitted my prototypes the other day and now it says it's closed and that I didn't submit it?,5,Player,Individuals design 5 prototypes,0,0,1,0,0,0,5,25
81,c,3998,PAM,I submitted it on Friday and he returned but I'm not sure when. I thought I made the corrections over the weekend but it doesn't show where I did. I'm guessing it never submitted. I have all my prototypes done with my justifications so I'm not quite sure what I did wrong. His e-mail didn't really specify what was going on.,5,Player,Individuals design 5 prototypes,0,0,0,0,0,0,5,61
81,c,3999,PAM,So were my prototypes okay then? It made it seem like everything even the prototypes were wrong.,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,5,17
81,c,4000,PAM,"Ok, Thanks. That was the part that had me confused I was trying to figure out what I did wrong with the prototypes. Is there anyway I can change my justifications or is it too late?",5,Player,Team designs batch using 1 material,0,0,1,0,0,0,5,36
81,c,4001,PAM,"Ok, thank you.",5,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,3
63,c,4002,PAM,Don't forget to attach your team's new batch in your notebook.,5,Mentor,Team designs batch using 1 material,0,0,0,0,0,0,4,11
63,c,4003,PAM,"Alex will upload your design specifications to the server after you submit your justifications. Each member on your team needs to attach and submit the same batch for testing. Once the first team member attaches and submits your team's batch, the rest of your team members will only have the option to attach that same batch.",5,Mentor,Team designs batch using 1 material,0,0,0,0,0,0,4,56
84,c,4004,PAM,"Alright, so which 5 should we pick?",5,Player,Team designs batch using 1 material,0,1,1,0,0,0,4,7
81,c,4005,PAM,Should we each select our best one and tell each other which one it is. If we each select 1 that'll be 5 total.,5,Player,Team designs batch using 1 material,0,1,0,0,0,0,5,24
81,c,4006,PAM,We can decide from there if we agree or not.,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,10
80,c,4007,PAM,or are any of our prototypes the same? If some of us had similar ideas that would work to narrow it down to 5,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,24
84,c,4008,PAM,sounds good,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,2
84,c,4009,PAM,"All we need is a control rototype and 4, single variably, variations from that control.",5,Player,Team designs batch using 1 material,1,0,0,0,0,0,4,15
82,c,4010,PAM,There's a lot of phase and 2.0% so that could be one,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,12
80,c,4011,PAM,I think we should stick with steric hindrance for all 5 because that's what we agreed on earlier,5,Player,Team designs batch using 1 material,0,1,0,0,0,0,4,18
84,c,4012,PAM,Yep. Vapor of Phase for the process?,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,7
84,c,4013,PAM,or*,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
80,c,4014,PAM,I would say phase and then mess with the nanotube percentage for our prototypes?,5,Player,Team designs batch using 1 material,0,1,1,0,0,0,4,14
83,c,4015,PAM,I agree with the Phase and the nanotube percentage,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,9
84,c,4016,PAM,"So PAM, Phase, Steric, 2%?",5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,5
82,c,4017,PAM,Yes,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
84,c,4018,PAM,"That's my prototype 1, so we can each pick that.",5,Player,Team designs batch using 1 material,0,1,0,0,0,0,4,10
83,c,4019,PAM,Yeah we can make that one the control,5,Player,Team designs batch using 1 material,1,0,0,0,0,0,2,8
82,c,4020,PAM,I think only one of us has to make the graph and then everyone can attach it,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,17
80,c,4021,PAM,ok so only one batch has to be submitted by one of us?,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,13
82,c,4022,PAM,"If I understood it right, yes",5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,6
81,c,4023,PAM,"yes, and then the others just attach it.",5,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,8
80,c,4024,PAM,ok who wants to create it?,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,6
84,c,4025,PAM,Next we want to alter the NTC percentage to see if a higher percentage would be benificial?,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,17
84,c,4026,PAM,"Ive got it pulled up on a separate screen, so it's not an issue to chat and do that at the same time.",5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,23
82,c,4027,PAM,"Yes, I think we should test differnet percentages",5,Player,Team designs batch using 1 material,0,1,0,0,0,0,4,8
82,c,4028,PAM,different*,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
84,c,4029,PAM,So would you say that using the same choices but upping the concentration to 4% would be a good idea?,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,20
82,c,4030,PAM,Yes,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
80,c,4031,PAM,"so we could do three phase prototypes of 1.5%, 2.0% and 4.0% and then two prototypes using vapor 2.0% and 4.0%?",5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,21
82,c,4032,PAM,That way we can test the variations,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,7
82,c,4033,PAM,I like Monica's idea,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,4
83,c,4034,PAM,Then we can just see which percentage preforms best in the tests.,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,12
84,c,4035,PAM,@Monica We could do one at a lower and one at a higher allow us to see the trend? That would still allow us to test the effects of deviating the processes from the control to see which process will work best.,5,Player,Team designs batch using 1 material,1,0,1,0,0,0,4,42
83,c,4036,PAM,I agree with Jack.,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,4
81,c,4037,PAM,That sounds good. So are we sticking with phase on all of them or are we going to try another process?,5,Player,Team designs batch using 1 material,0,1,1,0,0,0,5,21
82,c,4038,PAM,We're testing phase and vapor with different percents,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,8
84,c,4039,PAM,"The 0%, 2%, and 4% would each to phase (so that there is only a single variable changing).",5,Player,Team designs batch using 1 material,1,0,0,0,0,0,4,18
84,c,4040,PAM,Next we would stick with 2% and try out each of the other processes.,5,Player,Team designs batch using 1 material,0,1,0,0,0,0,4,14
83,c,4041,PAM,Each Process performs better with materials as well. So we can test those as well4,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,15
82,c,4042,PAM,I think that we should try 2 different percentages for vapor.  Dry-Jet isn't a great option,5,Player,Team designs batch using 1 material,0,1,0,0,0,0,4,16
80,c,4043,PAM,I agree,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,2
84,c,4044,PAM,"Our group was assigned to only use PAM, so we aren't allowed to deviate from that.",5,Player,Team designs batch using 1 material,0,0,0,0,1,0,4,16
84,c,4045,PAM,which percentages would you guys think?,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,6
82,c,4046,PAM,2 and 4%,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,3
82,c,4047,PAM,for vapor,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,2
80,c,4048,PAM,Yeah that sounds good to me,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,6
84,c,4049,PAM,"Alright, I've found the prototypes to make the batch. What should the Batch be named?",5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,15
82,c,4050,PAM,Team Designs Batch using PAM?,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,5
81,c,4051,PAM,Works for me!,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,3
83,c,4052,PAM,Sounds good to me,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,4
84,c,4053,PAM,"""Team Designs Batch using PAM"" is saved and ready to be attatched.",5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,12
80,c,4054,PAM,Ok awesome!,5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,2
82,c,4055,PAM,Can we use the same justification as we did for our own designs?,5,Player,Team designs batch using 1 material,0,0,1,0,0,0,4,13
84,c,4056,PAM,"As long as the justifications fit each prototype, I don't see why you wouldn't be able to.",5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,17
82,c,4057,PAM,"Okay, thanks.",5,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,2
63,c,4058,PAM,"When I received lab results in my internship, I had to analyze them and write up my findings. I remember this being difficult the first couple times, so I posted one of my old lab write-ups in the shared space for reference. Just remember, your own analysis should include all important information, but be concise and well-organized. Alex will want to be able to find the key points of your analysis quickly.",5,Mentor,Individual analysis of first batch,0,1,0,0,0,1,4,72
